Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
17-Aug-12,8-Nov-12,BANGALORE,KORAMANGALA,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Elisabeth Hand,vishakapatnam,9918,62729168,8547
18-Aug-12,9-Nov-12,BANGALORE,INDIRANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Earline Harris,pimpri-chinchwad,8267,46169376,7547
19-Aug-12,10-Nov-12,BANGALORE,JAYANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Trisha Heathcote,patna,103325,755506201,9881
20-Aug-12,11-Nov-12,BANGALORE,FRAZER TOWN,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Delphine Lang,vadodra,8279,47406547,7738
21-Aug-12,12-Nov-12,BANGALORE,HEBBAL,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Gerhard Nolan,ghaziabad,6058,29784520,6644
22-Aug-12,13-Nov-12,BANGALORE,KORAMANGALA,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kameron Osinski,ludhiana,6704,29671502,5981
23-Aug-12,14-Nov-12,MUMBAI,CHEMBUR,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Ocie Torp,agra,14758,11144061,9439
24-Aug-12,15-Nov-12,MUMBAI,VILE PARLE,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Karen Wyman,nashik,23364,104432874,6478
25-Aug-12,16-Nov-12,MUMBAI,VASAI,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Melyna Lubowitz,faridabad,6313,8464786,6385
26-Aug-12,17-Nov-12,MUMBAI,JUHU,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Kenny Crist,meerut,29681,187779815,9038
19-Jan-13,12-Apr-13,MUMBAI,AIROLI,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Lora Dooley,rajkot,22145,156349015,8023
20-Jan-13,13-Apr-13,MUMBAI,CHEMBUR,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Matteo Weimann,kalyan-dombivali,15618,88580298,6752
21-Jan-13,14-Apr-13,MUMBAI,VILE PARLE,Residential,United House,1959,Estel Botsford,1728,0.64,B,Jamaal Blick,vasai-virar,22408,115359969,8044
22-Jan-13,15-Apr-13,PUNE,Koregaon Park,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Marie Kautzer,varanasi,9724,48369899,6722
23-Jan-13,16-Apr-13,PUNE,Magarpatta,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Vicenta Greenfelder PhD,srinagar,6472,48553203,8931
24-Jan-13,17-Apr-13,Chennai,T-Nagar,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Mollie Hudson,aurangabad,10563,60903723,9009
25-Jan-13,18-Apr-13,Chennai,Anna Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Alvera Hoppe,dhanbad,14782,66386849,6069
26-Jan-13,19-Apr-13,Chennai,Adyar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Monique Okuneva,amritsar,19432,136563821,9497
27-Jan-13,20-Apr-13,Chennai,Porur,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Lauretta Gaylord,navi mumbai,5935,35161551,8006
28-Jan-13,21-Apr-13,Chennai,OMR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Audie Abbott,allahabad,4303,17869843,5612
29-Jan-13,22-Apr-13,Chennai,T-Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Destin Stracke,ranchi,11577,66119952,7718
30-Jan-13,23-Apr-13,Chennai,Anna Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mathilde Bradtke,howrah,11376,58515186,6951
31-Jan-13,24-Apr-13,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Dr. Jackie Ebert,coimbatore,11457,45799128,5402
1-Feb-13,25-Apr-13,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Theron Haag,jabalpur,4852,21298727,5932
2-Feb-13,26-Apr-13,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Darion Stracke Sr.,gwalior,3846,14329811,5035
3-Feb-13,27-Apr-13,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ona Veum V,vijayawada,13000,93342860,9703
4-Feb-13,28-Apr-13,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Vladimir Tromp,jodhpur,55000,347048900,8527
5-Feb-13,29-Apr-13,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Clemens Reinger,madurai,15400,112216412,9847
6-Feb-13,30-Apr-13,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Wilbert Hegmann,raipur,17800,89661804,6807
7-Feb-13,1-May-13,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Bill Hintz,kota,33700,184366634,7393
8-Feb-13,2-May-13,Chennai,T-Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Golden Grant,guwahati,10563,71256308,9116
9-Feb-13,3-May-13,Chennai,Anna Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Matilda Stamm,chandigarh,14782,64756986,5920
10-Feb-13,4-May-13,Chennai,Adyar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Adriel Stamm,solapur,19432,130783190,9095
11-Feb-13,5-May-13,Chennai,Porur,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Odell Schulist,hubballi-dharwad,5935,32789925,7466
12-Feb-13,6-May-13,Chennai,OMR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Nayeli Conroy,bareilly,4303,17560973,5515
13-Feb-13,7-May-13,Chennai,T-Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Wendy Kemmer,morababad,11577,82183039,9593
14-Feb-13,8-May-13,Chennai,Anna Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Alysha Goldner,mysore,11376,50736732,6027
15-Feb-13,9-May-13,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kristofer Oberbrunner,gurgaon,11457,65646548,7743
16-Feb-13,10-May-13,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Lisa Langworth,aligarh,4852,30601661,8523
17-Feb-13,11-May-13,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sibyl Kautzer DVM,jalandhar,3846,14881943,5229
18-Feb-13,12-May-13,KOLKATA,New Alipore,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ronny Hand,tiruchirapalli,6433,43786343,9198
19-Feb-13,13-May-13,KOLKATA,Salt Lake,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Dino King DDS,bhubaneshwar,5170,3252964,7865
20-Feb-13,14-May-13,KOLKATA,Dum Dum,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Dino Bauch,salem,3318,15151382,6618
21-Feb-13,15-May-13,KOLKATA,Tollygunge,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Robbie Bechtelar,mira-bhayandar,4627,7628581,7851
22-Feb-13,16-May-13,KOLKATA,Ballygunge,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Selina Hickle,trivandrum,10396,62423822,8578
23-Feb-13,17-May-13,KOLKATA,New Alipore,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Ms. Evan Baumbach,bhiwandi,5792,29307230,8295
24-Feb-13,18-May-13,KOLKATA,Salt Lake,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Norris Christiansen Sr.,saharanpur,4572,16248888,7108
25-Feb-13,19-May-13,KOLKATA,Dum Dum,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Zander Lueilwitz,gorakhpur,2945,18776142,8855
26-Feb-13,20-May-13,KOLKATA,Tollygunge,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Aliya Keebler,guntur,4382,8283426,5109
27-Feb-13,21-May-13,KOLKATA,Ballygunge,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Lavada Cole,bikaner,9964,55569726,7855
28-Feb-13,22-May-13,PUNE,Aundh,Commercial,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Miss Brigitte Nikolaus,amravati,7757,28674526,6060
1-Mar-13,23-May-13,MUMBAI,JUHU,Commercial,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Candace Friesen,noida,32569,66427081,7554
18-Mar-13,9-Jun-13,MUMBAI,AIROLI,Commercial,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Violette Metz,jamshedpur,22145,95661085,5268
19-Mar-13,10-Jun-13,MUMBAI,CHEMBUR,Residential,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Aliyah Goldner,bhilai,15618,55070942,6781
20-Mar-13,11-Jun-13,MUMBAI,VILE PARLE,Residential,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Torrance Goodwin,warangal,22408,63432566,7077
21-Mar-13,12-Jun-13,MUMBAI,VASAI,Residential,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Arnaldo Dickinson,cuttack,4846,11184762,8243
22-Mar-13,13-Jun-13,MUMBAI,JUHU,Residential,Longcross,1961,Malachi Larson,8600,0.28,D,Miss Ettie Kessler,firozabad,33280,69496627,7458
23-Mar-13,14-Jun-13,MUMBAI,AIROLI,Residential,Higgins ,1840,Joshua Dickens,2322,0.07,C,Christine Homenick,kochi,22000,14599200,9480
24-Mar-13,15-Jun-13,DELHI,Mayur Vihar,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Ms. Nathaniel Murphy,bhavnagar,13000,99562320,8703
25-Mar-13,16-Jun-13,DELHI,Chanakyapuri,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Nestor Kunze,dehradun,55000,336798000,7290
26-Mar-13,17-Jun-13,DELHI,Vasant Kunj,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Carmen Blick,durgapur,15400,69465088,7048
27-Mar-13,18-Jun-13,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Joan Pfannerstill,asansol,17800,105771160,8030
28-Mar-13,19-Jun-13,DELHI,Pithampura,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Hoyt Beier,nanded,33700,15502000,5750
29-Mar-13,20-Jun-13,DELHI,Mayur Vihar,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Eloy Lubowitz,kolhapur,11500,79096080,9968
30-Mar-13,21-Jun-13,KOLKATA,Dum Dum,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Emerson Crona,ajmer,2945,6096062,9857
31-Mar-13,22-Jun-13,KOLKATA,Tollygunge,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Kirstin Kertzmann IV,gulbarga,4382,17668224,5760
1-Apr-13,23-Jun-13,KOLKATA,Ballygunge,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Jovan Quitzon,jamnagar,9964,60367093,9932
2-Apr-13,24-Jun-13,PUNE,Aundh,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Ashton Flatley IV,ujjain,7757,24857307,6409
3-Apr-13,25-Jun-13,PUNE,Kalyani Nagar,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Mr. Burnice Stark,loni,8754,47107725,7474
4-Apr-13,26-Jun-13,PUNE,Hinjewadi,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Gabrielle Murphy,siliguri,4926,10813604,5933
5-Apr-13,27-Jun-13,PUNE,Koregaon Park,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ron Ratke,jhansi,10372,63029399,8212
6-Apr-13,28-Jun-13,PUNE,Magarpatta,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Anita Purdy,ulhasnagar,6701,33134301,6682
7-Apr-13,29-Jun-13,PUNE,Aundh,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Della Johnson,nellore,11701,48601508,5613
8-Apr-13,30-Jun-13,PUNE,Kalyani Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Aletha Bradtke,jammu,9325,43652563,6326
9-Apr-13,1-Jul-13,PUNE,Hinjewadi,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Gilbert Hoeger,sangli-miraj & kupwad,4562,2571508,7046
10-Apr-13,2-Jul-13,PUNE,Koregaon Park,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Donald Bernier,belgaum,11362,64795782,8265
11-Apr-13,3-Jul-13,PUNE,Magarpatta,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Tina Kemmer,mangalore,6583,9712953,7026
12-Apr-13,4-Jul-13,Chennai,T-Nagar,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Alana Schuster,ambattur,11729,48334036,5887
13-Apr-13,5-Jul-13,Chennai,Anna Nagar,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Colt Swift IV,tirunelveli,17331,61655379,5832
4-May-13,26-Jul-13,Chennai,Adyar,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Kelton Mante,melagaon,19776,64687296,6542
5-May-13,27-Jul-13,Chennai,Porur,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Dillan Mertz,gaya,5061,18773476,5152
6-May-13,28-Jul-13,Chennai,OMR,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Dandre Upton,jalgaon,4551,15831746,9402
7-May-13,29-Jul-13,Chennai,T-Nagar,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Sophia Bailey,udaipur,11657,75208283,9087
8-May-13,30-Jul-13,Chennai,Anna Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jody Koss,maheshtala,9076,37369159,5564
9-May-13,31-Jul-13,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Lafayette Mosciski,tirupur,12323,68392650,7500
10-May-13,1-Aug-13,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Nyasia Nienow,davanagere,5126,23370152,6161
11-May-13,2-Aug-13,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Rickie Schaefer,kozhikode,4226,24107893,7709
12-May-13,3-Aug-13,KOLKATA,New Alipore,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Mikayla Bashirian,akola,6872,37681925,7410
5-Feb-12,28-Apr-12,KOLKATA,Salt Lake,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jaden Flatley,kurnool,5548,37959638,9246
6-Feb-12,29-Apr-12,KOLKATA,Dum Dum,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Daryl Rice,rajpur sonarpur,2934,18400581,8475
7-Feb-12,30-Apr-12,KOLKATA,Tollygunge,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Gerson Kshlerin,bokaro,4415,21268821,6510
8-Feb-12,1-May-12,KOLKATA,Ballygunge,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Kiera Rempel MD,south dumdum,9309,51754503,7513
9-Feb-12,2-May-12,KOLKATA,New Alipore,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Zoey Ankunding,bellary,5729,25373168,5985
10-Feb-12,3-May-12,KOLKATA,Salt Lake,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Berniece Maggio,patiala,8160,5045491,7729
11-Feb-12,4-May-12,KOLKATA,Dum Dum,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ewald Weimann,gopalpur,3025,14176602,6792
12-Feb-12,5-May-12,KOLKATA,Tollygunge,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Ruthie Grimes PhD,agartala,4197,5401917,6129
13-Feb-12,6-May-12,KOLKATA,Ballygunge,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Meaghan Hermann,bhagalpur,8982,59088985,9398
14-Feb-12,7-May-12,BANGALORE,FRAZER TOWN,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Alfonso Macejkovic,muzaffarnagar,7607,48445636,7237
15-Feb-12,8-May-12,BANGALORE,HEBBAL,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Velda Schinner,bhatpara,5151,42861677,9906
16-Feb-12,9-May-12,BANGALORE,KORAMANGALA,Residential,United House,1959,Estel Botsford,1728,0.64,B,Miss Velva Schaefer,panihati,6704,26489917,6174
17-Feb-12,10-May-12,MUMBAI,CHEMBUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Allison Cronin,latur,13640,54031041,5353
18-Feb-12,11-May-12,MUMBAI,VILE PARLE,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Deontae Collier,dhule,19927,150564427,8995
19-Feb-12,12-May-12,MUMBAI,VASAI,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Gregory Quitzon,rohtak,3997,18382363,7186
20-Feb-12,13-May-12,MUMBAI,JUHU,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Urban Moore,korba,27756,136071014,7660
21-Feb-12,14-May-12,MUMBAI,AIROLI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Kenna Bashirian,bhilwara,23000,121505780,7139
22-Feb-12,15-May-12,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Chase Rosenbaum,brahmapur,16373,91657691,7565
23-Feb-12,16-May-12,MUMBAI,VILE PARLE,Residential,United House,1959,Estel Botsford,1728,0.64,B,Sibyl Legros,muzaffarpur,20595,99409594,7542
24-Feb-12,17-May-12,MUMBAI,VASAI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Arvid Armstrong,ahmednagar,4269,30920879,9788
25-Feb-12,18-May-12,MUMBAI,JUHU,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Isaias Harvey,mathura,30167,186602805,8359
26-Feb-12,19-May-12,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kurt McCullough,kollam,21585,98041660,6138
27-Feb-12,20-May-12,DELHI,Mayur Vihar,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Miss Margie Goodwin,avadi,9500,4325920,5692
4-May-12,26-Jul-12,DELHI,Chanakyapuri,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Chris Kirlin,rajamundry,53000,345184230,9439
5-May-12,27-Jul-12,DELHI,Vasant Kunj,Commercial,Brett Group,1940,Naomie Daniel,1452,0.21,C,Larissa Prohaska,kadapa,15900,33076134,9906
6-May-12,28-Jul-12,DELHI,Saket,Commercial,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Markus Witting,kamarhati,20000,89973000,6921
7-May-12,29-Jul-12,DELHI,Pithampura,Commercial,Mabey,1814,Dereck Simonis V,5578,0.94,A,Emilio Adams,bilaspur,32100,186807234,6191
8-May-12,30-Jul-12,DELHI,Mayur Vihar,Residential,Lagan,1896,Bailey Witting,4545,0.32,D,Otto Haley,shahjahanpur,9100,14924000,5125
9-May-12,31-Jul-12,DELHI,Chanakyapuri,Residential,Headcrown,1802,Kyra Herman,7357,0.58,E,Lawrence Waters II,bijapur,52000,213985200,7095
10-May-12,1-Aug-12,DELHI,Vasant Kunj,Residential,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Miss Olin Shields,rampur,15400,131255124,9366
11-May-12,2-Aug-12,DELHI,Saket,Residential,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Della Lakin,shivamogga,19900,120788821,7313
12-May-12,3-Aug-12,DELHI,Pithampura,Residential,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Mr. Elfrieda Wunsch,chandrapur,32000,83390400,5791
13-May-12,4-Aug-12,HYDERABAD,KUKATPALLY,Commercial,Simpson (York),1878,Nico Beier,6445,0.39,E,Daphne Bahringer,junagadh,3136,7258742,5935
1-Mar-12,23-May-12,MUMBAI,CHEMBUR,Commercial,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Maximo Hegmann,thrissur,13640,27586082,7223
2-Mar-12,24-May-12,MUMBAI,VILE PARLE,Commercial,Shepherd,1828,Donny O'Conner,5651,0.5,B,Damon Nader,alwar,19927,81381868,8168
3-Mar-12,25-May-12,MUMBAI,VASAI,Commercial,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Daniella Lowe Jr.,bardhaman,3997,6471942,8096
19-Jan-11,5-Mar-11,MUMBAI,JUHU,Commercial,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Buster Hessel III,kulti,22889,109658452,6654
18-Jan-11,6-Mar-11,MUMBAI,AIROLI,Commercial,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,Dominic Streich,kakinada,20525,32009148,6498
17-Jan-11,7-Mar-11,MUMBAI,CHEMBUR,Residential,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Sharon Oberbrunner,nizamabad,12295,38908880,8553
16-Jan-11,8-Mar-11,MUMBAI,VILE PARLE,Residential,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Mrs. Laverna Grant,parbhani,18398,150706113,8808
15-Jan-11,9-Mar-11,MUMBAI,VASAI,Residential,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Easter Cassin III,tumkur,3400,11296874,7727
14-Jan-11,10-Mar-11,MUMBAI,JUHU,Residential,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,Dianna Langosh,hisar,23690,6001151,6333
13-Jan-11,11-Mar-11,MUMBAI,AIROLI,Residential,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Caleb Kunde,ozhukarai,18000,37219500,8271
12-Jan-11,12-Mar-11,DELHI,Mayur Vihar,Commercial,Mclaren,1862,Steve Guªann,5661,0.3,C,Onie Stracke,bihar sharif,8500,18008100,7062
11-Jan-11,13-Mar-11,DELHI,Chanakyapuri,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Mrs. Elnora Schneider,panipat,40000,186032000,6040
10-Jan-11,14-Mar-11,DELHI,Vasant Kunj,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Sarah Zemlak,darbhanga,12800,60629248,5039
9-Jan-11,15-Mar-11,DELHI,Saket,Commercial,DLF,1946,T.C.Goyal,7542,0.29,E,Ms. Lourdes Schiller,bally,11800,28238344,8252
13-Jan-11,6-Apr-11,DELHI,Pithampura,Commercial,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Makenna Stroman,aizwal,25000,32140500,6122
11-Feb-13,5-May-13,DELHI,Mayur Vihar,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Tre Mertz,dewas,11500,30048350,9010
6-Feb-11,15-Feb-11,DELHI,Chanakyapuri,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Emilie Hessel,ichalkaranji,39313,204459050,6501
22-Jan-11,2-Mar-11,DELHI,Vasant Kunj,Residential,Arun Excello,1987,Sriram P,1255,0.15,E,Rylee Schroeder,tirupati,12000,16666200,9259
6-Jan-11,18-Mar-11,DELHI,Saket,Residential,Manjeera,1985,Yoganand,450,0.32,B,Moises Lesch,karnal,10000,29312000,9160
19-Jan-11,12-Apr-11,DELHI,Pithampura,Residential,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Fay Ritchie,bathinda,21000,91988190,8589
4-Aug-11,26-Oct-11,HYDERABAD,KUKATPALLY,Commercial,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Alexie Emmerich,jalna,2992,981137,8198
10-Aug-11,1-Nov-11,HYDERABAD,JUBLIEE HILLS,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Darrel Prohaska,barasat,10087,54594173,7029
15-Aug-11,6-Nov-11,HYDERABAD,BANJARA HILLS,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Candelario Wisozk V,kirari suleman nagar,7320,36757234,5342
19-Aug-11,10-Nov-11,HYDERABAD,KONDAPUR,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Caterina Kshlerin,purnia,23873,68463228,9889
4-Sep-11,26-Nov-11,HYDERABAD,MIYAPUR,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Tanner Corkery,satna,2611,7519654,9931
14-Sep-11,6-Dec-11,HYDERABAD,KUKATPALLY,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Lamar Rosenbaum,mau,2504,4958947,6829
13-Jan-12,5-Apr-12,HYDERABAD,JUBLIEE HILLS,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Taryn Kihn I,sonipat,4828,11689602,8349
14-Jan-12,6-Apr-12,HYDERABAD,BANJARA HILLS,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Susanna Ryan,farrukhabad,36014,96607555,9250
16-Jan-12,8-Apr-12,HYDERABAD,KONDAPUR,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Richard Cruickshank,sagar,3377,25929957,9598
21-Jan-12,13-Apr-12,HYDERABAD,MIYAPUR,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Vidal Macejkovic,rourkela,2354,3629021,5316
22-Jan-12,14-Apr-12,BANGALORE,INDIRANAGAR,Commercial,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Marco Weber,durgapur,11784,62634317,6644
13-Feb-12,6-May-12,BANGALORE,JAYANAGAR,Commercial,Arun Excello,1987,Sriram P,1255,0.15,E,Trevor Hintz,imphal,12455,14166940,7583
15-Feb-12,8-May-12,BANGALORE,FRAZER TOWN,Commercial,Manjeera,1985,Yoganand,450,0.32,B,Kareem Torp,ratlam,5977,15982020,8356
13-Mar-12,4-Jun-12,BANGALORE,HEBBAL,Commercial,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Hugh Mayer,hapur,4818,12676592,5159
22-Apr-11,14-Jul-11,BANGALORE,KORAMANGALA,Commercial,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Otha Kirlin,anantapur,9640,3700989,9598
22-Jan-11,2-Mar-11,BANGALORE,INDIRANAGAR,Residential,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Addison Hilpert,arrah,7873,52577547,8673
6-Jan-11,18-Mar-11,BANGALORE,JAYANAGAR,Residential,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Dr. Trey Jewess,karimnagar,6254,34678805,5899
19-Jan-11,12-Apr-11,BANGALORE,FRAZER TOWN,Residential,DLF,1946,T.C.Goyal,7542,0.29,E,Orin Brakus,etawah,6587,14597978,7642
21-Jan-11,14-Apr-11,BANGALORE,HEBBAL,Residential,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Sadie Zboncak,ambernath,3587,4725263,6273
23-Jan-11,16-Apr-11,BANGALORE,KORAMANGALA,Residential,Unitech,1972,Ramesh Chandra,1472,0.59,A,Dr. Dean Stamm,north dumdum,6048,22690947,6359
