Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
14-Feb-12,8-Mar-12,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Ryder Pagac,salem,4368,30471081,9427
29-Feb-12,23-Mar-12,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kyler Hudson,mira-bhayandar,3564,13672074,5184
9-Mar-12,1-Apr-12,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Josie Kemmer,trivandrum,9500,43522730,6191
13-Mar-12,5-Apr-12,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Demarcus Schamberger,bhiwandi,51000,190700220,5053
12-Apr-11,5-May-11,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Duane Wisoky,saharanpur,12400,76353496,8321
13-Apr-11,6-May-11,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jamaal Treutel,gorakhpur,11500,82376800,9680
14-Apr-11,7-May-11,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Delores Schmeler IV,guntur,25000,106356500,5749
15-Apr-11,8-May-11,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Misty Batz,bikaner,8100,45332622,7563
16-Apr-11,9-May-11,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jerrold Sawayn,amravati,47000,238486460,6857
17-Apr-11,10-May-11,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Cale Legros,noida,12300,83274198,9149
18-Apr-11,11-May-11,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Cruz Considine,jamshedpur,12000,86455680,9736
19-Apr-11,12-May-11,DELHI,Pithampura,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Al Zulauf,bhilai,21000,80792460,5199
20-Apr-11,13-May-11,HYDERABAD,KUKATPALLY,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Maci McLaughlin,warangal,2704,11711619,5853
21-Apr-11,14-May-11,HYDERABAD,JUBLIEE HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ike Kozey,cuttack,10827,71635113,8941
22-Apr-11,15-May-11,HYDERABAD,BANJARA HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Duncan Champlin III,firozabad,5791,26774804,6248
23-Apr-11,16-May-11,HYDERABAD,KONDAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Estella Blanda,kochi,24079,178042052,9992
24-Apr-11,17-May-11,HYDERABAD,MIYAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Paxton Marquardt,bhavnagar,2659,16933682,8606
25-Apr-11,18-May-11,HYDERABAD,KUKATPALLY,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Spencer Wiza,dehradun,2208,14793512,9054
26-Apr-11,19-May-11,HYDERABAD,JUBLIEE HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Micaela Hickle,durgapur,8067,46670176,7818
30-Apr-11,23-May-11,HYDERABAD,BANJARA HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Addie Lockman,asansol,5042,22606614,6059
1-May-11,24-May-11,HYDERABAD,KONDAPUR,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Timmothy Senger,nanded,3450,2270928,8228
2-May-11,25-May-11,HYDERABAD,MIYAPUR,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Arturo Bartoletti,kolhapur,2408,10010658,6025
3-May-11,26-May-11,BANGALORE,INDIRANAGAR,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Ottilie Beahan,ajmer,5696,11792941,9859
4-May-11,27-May-11,BANGALORE,JAYANAGAR,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Tyler Thiel Sr.,gulbarga,96578,433345486,6410
5-May-11,28-May-11,BANGALORE,FRAZER TOWN,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Kamron Sawayn I,jamnagar,6359,27909333,7195
6-May-11,29-May-11,BANGALORE,HEBBAL,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Willow Doyle,ujjain,3704,15467904,8352
7-May-11,30-May-11,DELHI,Saket,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Ansel Fahey,loni,11500,73004760,8817
8-May-11,31-May-11,DELHI,Pithampura,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Jackeline Jast,siliguri,25000,73815000,7980
9-May-11,1-Jun-11,DELHI,Mayur Vihar,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Ulices Smitham,jhansi,8100,57210948,9948
10-May-11,2-Jun-11,DELHI,Chanakyapuri,Residential,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Charles Fisher,ulhasnagar,47000,195185360,6808
11-May-11,3-Jun-11,DELHI,Vasant Kunj,Residential,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Corine Adams PhD,nellore,12300,27006372,8132
12-May-11,4-Jun-11,DELHI,Saket,Residential,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Brando Kunde,jammu,12000,57190080,5812
9-Dec-11,1-Jan-12,DELHI,Pithampura,Residential,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Mr. Sasha Parker,sangli-miraj & kupwad,30500,102408020,6457
22-Dec-11,14-Jan-12,HYDERABAD,KUKATPALLY,Commercial,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Edison Leffler,belgaum,2823,9891792,8760
24-Dec-11,16-Jan-12,HYDERABAD,JUBLIEE HILLS,Commercial,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Miss Leland Auer,mangalore,8578,12600053,5246
3-Jan-12,26-Jan-12,HYDERABAD,BANJARA HILLS,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Miss Delta Mohr,ambattur,98839,200560145,7247
5-Jan-12,28-Jan-12,HYDERABAD,KONDAPUR,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Baylee Ratke,tirunelveli,24509,11378058,6632
13-Jan-12,5-Feb-12,HYDERABAD,MIYAPUR,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Ms. Leone Okuneva,melagaon,2698,17089780,7198
15-Jan-12,7-Feb-12,HYDERABAD,KUKATPALLY,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Cristina Glover,gaya,2035,14570926,8524
24-Jan-12,16-Feb-12,HYDERABAD,JUBLIEE HILLS,Residential,United House,1959,Estel Botsford,1728,0.64,B,Helene Russel,jalgaon,4846,16046851,5174
27-Jan-12,19-Feb-12,HYDERABAD,BANJARA HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Emanuel Armstrong DDS,udaipur,40056,295495515,9969
28-Jan-12,20-Feb-12,HYDERABAD,KONDAPUR,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Guy Larkin,maheshtala,3173,2018028,7950
13-Feb-12,7-Mar-12,HYDERABAD,MIYAPUR,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Desiree Quitzon,tirupur,2225,15068479,9815
14-Feb-12,8-Mar-12,BANGALORE,INDIRANAGAR,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Garfield Weber,davanagere,10438,16288603,7431
29-Feb-12,23-Mar-12,BANGALORE,JAYANAGAR,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Catharine Lowe,kozhikode,14357,97685028,9720
9-Mar-12,1-Apr-12,BANGALORE,FRAZER TOWN,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Claudie Shanahan,akola,5977,35409661,9712
19-Sep-13,12-Oct-13,BANGALORE,HEBBAL,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Barrett Kohler,kurnool,6987,23797722,6812
20-Sep-13,13-Oct-13,BANGALORE,KORAMANGALA,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Alessandra Erdman II,rajpur sonarpur,11652,82149396,9792
21-Sep-13,14-Oct-13,BANGALORE,INDIRANAGAR,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Isabell Kassulke,bokaro,8594,16658867,5239
25-Sep-13,18-Oct-13,BANGALORE,JAYANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Oceane Jenkins,south dumdum,8457,50165571,8016
29-Sep-13,22-Oct-13,BANGALORE,FRAZER TOWN,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Americo Bradtke,bellary,5637,33170814,7952
10-Oct-13,2-Nov-13,BANGALORE,HEBBAL,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ken Breitenberg,patiala,3667,26856301,9897
11-Oct-13,3-Nov-13,BANGALORE,KORAMANGALA,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Maddison Kunde,gopalpur,7267,27624628,5137
13-Oct-13,5-Nov-13,MUMBAI,CHEMBUR,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Wanda Frami,agartala,14588,8793646,7535
16-Oct-13,8-Nov-13,MUMBAI,VILE PARLE,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Dewitt Stanton,bhagalpur,24200,136005210,8145
22-Oct-13,14-Nov-13,MUMBAI,VASAI,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Lucy Mante,muzaffarnagar,4855,5770653,5660
25-Oct-13,17-Nov-13,MUMBAI,JUHU,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Gillian Jewess,bhatpara,36000,229698000,9115
1-Nov-13,24-Nov-13,MUMBAI,AIROLI,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Gretchen Bruen,panihati,22500,83598975,6091
1-Dec-13,24-Dec-13,MUMBAI,CHEMBUR,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Violette Carroll,latur,17524,82432896,9408
2-Dec-13,25-Dec-13,MUMBAI,VILE PARLE,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Dr. Kari Murphy,dhule,22408,82911393,5139
13-Aug-11,5-Sep-11,MUMBAI,VASAI,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Ryann Turcotte,rohtak,3711,13218545,9627
14-Aug-11,6-Sep-11,MUMBAI,JUHU,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Leon Hickle,korba,26522,158855110,8436
15-Aug-11,7-Sep-11,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Mariane Cartwright,bhilwara,18525,88954457,6489
16-Aug-11,8-Sep-11,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Treva Reichert,brahmapur,9800,48421604,6677
17-Aug-11,9-Sep-11,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Andreane Botsford,muzaffarpur,48000,307603200,8660
18-Aug-11,10-Sep-11,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Scot Beier II,ahmednagar,16900,108564586,8681
19-Aug-11,11-Sep-11,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mercedes Bednar,mathura,12800,83571456,8823
20-Aug-11,12-Sep-11,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Bridget Wolf,kollam,21000,130722480,8412
21-Aug-11,13-Sep-11,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Camryn Brown II,avadi,9000,41178780,6183
22-Aug-11,14-Sep-11,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Westley Trantow DDS,rajamundry,47890,300838275,8489
23-Aug-11,15-Sep-11,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Antonetta Conn,kadapa,15300,95467104,8432
24-Aug-11,16-Sep-11,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Armando Prosacco,kamarhati,11600,78981384,9201
25-Aug-11,17-Sep-11,DELHI,Pithampura,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Allie Willms,bilaspur,20300,14796264,9111
26-Aug-11,18-Sep-11,HYDERABAD,KUKATPALLY,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ola Sawayn,shahjahanpur,3045,12894144,6137
27-Aug-11,19-Sep-11,HYDERABAD,JUBLIEE HILLS,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Cooper Schaefer III,bijapur,11127,22817583,9765
28-Aug-11,20-Sep-11,HYDERABAD,BANJARA HILLS,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Lauriane Dare,rampur,7180,31040576,6176
2-Mar-12,25-Mar-12,HYDERABAD,KONDAPUR,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Autumn Zboncak II,shivamogga,24509,144742311,6711
3-Mar-12,26-Mar-12,HYDERABAD,MIYAPUR,Commercial,Malcolm Group,1962,Demond Ward,3028,0.84,E,Perry Thiel,chandrapur,2698,19075615,8417
4-Mar-12,27-Mar-12,HYDERABAD,KUKATPALLY,Residential,United House,1959,Estel Botsford,1728,0.64,B,Laurence Vandervort DDS,junagadh,2035,12113622,9301
5-Mar-12,28-Mar-12,HYDERABAD,JUBLIEE HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mafalda McDermott Sr.,thrissur,4846,35437247,9882
6-Mar-12,29-Mar-12,HYDERABAD,BANJARA HILLS,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Mrs. Fermin Bayer,alwar,40056,316652293,9411
7-Mar-12,30-Mar-12,HYDERABAD,KONDAPUR,Residential,United House,1959,Estel Botsford,1728,0.64,B,Cathy O'Reilly,bardhaman,3173,12683877,6246
8-Mar-12,31-Mar-12,HYDERABAD,MIYAPUR,Residential,United House,1959,Estel Botsford,1728,0.64,B,Daija Schowalter,kulti,2354,13852819,9195
9-Mar-12,1-Apr-12,BANGALORE,INDIRANAGAR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jordy Corwin,kakinada,11784,46007564,5276
10-Mar-12,2-Apr-12,BANGALORE,JAYANAGAR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Kayden Moen,nizamabad,12455,68931699,7479
11-Mar-12,3-Apr-12,BANGALORE,FRAZER TOWN,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Malvina Greenholt,parbhani,5977,24229324,6334
12-Mar-12,4-Apr-12,BANGALORE,HEBBAL,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Jackeline Macejkovic,tumkur,4818,25613259,7184
13-Mar-12,5-Apr-12,BANGALORE,KORAMANGALA,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Erica West Jr.,hisar,10353,65779235,8586
14-Mar-12,6-Apr-12,BANGALORE,INDIRANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Andres Kulas,ozhukarai,6822,33419614,6620
15-Mar-12,7-Apr-12,BANGALORE,JAYANAGAR,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Taya Glover,bihar sharif,107933,56867739,6586
16-Mar-12,8-Apr-12,BANGALORE,FRAZER TOWN,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Aurelia Gerlach,panipat,7607,52036901,9914
17-Mar-12,9-Apr-12,BANGALORE,HEBBAL,Residential,Brett Group,1940,Naomie Daniel,1452,0.21,C,Fletcher Kozey,darbhanga,5151,9188045,8494
18-Mar-12,10-Apr-12,BANGALORE,KORAMANGALA,Residential,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Kenya McCullough,bally,6704,34756218,7976
19-Mar-12,11-Apr-12,MUMBAI,CHEMBUR,Commercial,Mabey,1814,Dereck Simonis V,5578,0.94,A,Antwon Pfeffer,aizwal,13640,120728186,9416
20-Mar-12,12-Apr-12,MUMBAI,VILE PARLE,Commercial,Lagan,1896,Bailey Witting,4545,0.32,D,Mr. Elinor Walsh,dewas,19927,50949354,7990
21-Mar-12,13-Apr-12,MUMBAI,VASAI,Commercial,Headcrown,1802,Kyra Herman,7357,0.58,E,Elta Steuber,ichalkaranji,3997,13030939,5621
22-Mar-12,14-Apr-12,MUMBAI,JUHU,Commercial,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Tyrell Gaylord,tirupati,27756,220047348,8712
27-Mar-12,19-Apr-12,MUMBAI,AIROLI,Commercial,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Albina White,karnal,23000,170569150,8935
22-Mar-11,14-Apr-11,MUMBAI,CHEMBUR,Residential,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Khalid Bartoletti,bathinda,13200,58253580,9807
24-Mar-11,16-Apr-11,MUMBAI,VILE PARLE,Residential,Simpson (York),1878,Nico Beier,6445,0.39,E,Cary Kuhlman,jalna,18529,71164701,9848
30-Mar-11,22-Apr-11,MUMBAI,VASAI,Residential,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Allan Johnson,barasat,3594,10017916,9955
24-Apr-11,17-May-11,MUMBAI,JUHU,Residential,Shepherd,1828,Donny O'Conner,5651,0.5,B,Lonny Thompson,kirari suleman nagar,22920,91496640,7984
23-May-11,15-Jun-11,MUMBAI,AIROLI,Residential,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Norberto Schuppe,purnia,18252,28524226,7814
23-Jul-11,15-Aug-11,HYDERABAD,MIYAPUR,Residential,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Julia Mills,satna,2277,8572632,5229
27-Jul-11,19-Aug-11,BANGALORE,INDIRANAGAR,Commercial,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,Celestine Vandervort IV,mau,5825,12770730,9135
30-Jul-11,22-Aug-11,BANGALORE,JAYANAGAR,Commercial,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Brandi Ortiz,sonipat,95478,343730348,9730
24-Jan-12,16-Feb-12,BANGALORE,FRAZER TOWN,Commercial,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Cheyanne Friesen,farrukhabad,7105,47522219,7192
27-Jan-12,19-Feb-12,BANGALORE,HEBBAL,Commercial,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Jovanny Bashirian,sagar,4534,10434366,5352
28-Jan-12,20-Feb-12,BANGALORE,KORAMANGALA,Commercial,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,Mohammed Bogisich,rourkela,8882,3065356,8628
13-Feb-12,7-Mar-12,BANGALORE,INDIRANAGAR,Residential,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Erica Conn,durgapur,6552,10832094,6613
14-Feb-12,8-Mar-12,BANGALORE,JAYANAGAR,Residential,Mclaren,1862,Steve Guªann,5661,0.3,C,Rosella Mann,imphal,106544,242760504,7595
29-Feb-12,23-Mar-12,BANGALORE,FRAZER TOWN,Residential,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Katlyn Schmeler,ratlam,8690,62449903,9333
9-Mar-12,1-Apr-12,BANGALORE,HEBBAL,Residential,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Allison Barrows,hapur,5151,26528989,5479
13-Mar-12,5-Apr-12,BANGALORE,KORAMANGALA,Residential,DLF,1946,T.C.Goyal,7542,0.29,E,Lilyan Weber,anantapur,6704,18238165,9381
14-Mar-12,6-Apr-12,MUMBAI,CHEMBUR,Commercial,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Johnnie Shanahan,arrah,13640,19102684,6669
16-Mar-12,8-Apr-12,MUMBAI,VILE PARLE,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Connie Torphy,karimnagar,19927,42653544,7381
21-Mar-12,13-Apr-12,MUMBAI,VASAI,Commercial,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Gisselle Kemmer,etawah,3997,30300458,9476
28-Jul-12,20-Aug-12,MUMBAI,JUHU,Commercial,Arun Excello,1987,Sriram P,1255,0.15,E,Avery McCullough,ambernath,30212,37813339,8344
6-Aug-12,29-Aug-12,MUMBAI,AIROLI,Commercial,Manjeera,1985,Yoganand,450,0.32,B,Anabelle Zboncak,north dumdum,22111,70641992,9984
27-Aug-12,19-Sep-12,MUMBAI,CHEMBUR,Residential,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,George Rice,bharatpur,16749,63629284,7449
9-Sep-12,2-Oct-12,MUMBAI,VILE PARLE,Residential,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Kristopher Runte,begusarai,21647,6525272,7536
28-Sep-12,21-Oct-12,MUMBAI,VASAI,Residential,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Marcel Rath DDS,new delhi,4457,21401266,6236
29-Sep-12,22-Oct-12,MUMBAI,JUHU,Residential,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Ms. Jameson Nicolas,gandhidham,31212,286057980,9750
30-Sep-12,23-Oct-12,MUMBAI,AIROLI,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Nona Herzog,baranagar,20255,33416902,5689
1-Oct-12,24-Oct-12,DELHI,Mayur Vihar,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Laury Ortiz,thiruvittiyur,9700,20768379,7383
4-Oct-12,27-Oct-12,DELHI,Chanakyapuri,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Braeden Feest,puducherry,53000,153192790,9967
6-Oct-12,29-Oct-12,DELHI,Vasant Kunj,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Weldon Wisozk,sikar,15700,31370170,6890
10-Oct-12,2-Nov-12,DELHI,Saket,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Flavio Champlin III,thoothukudi,17000,45405300,9210
27-Oct-12,19-Nov-12,DELHI,Pithampura,Commercial,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Cristina Schmidt,rewa,31590,216378864,8562
21-Dec-12,13-Jan-13,DELHI,Mayur Vihar,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Albina Cronin,mirzapur,11000,19478140,6106
22-Dec-12,14-Jan-13,DELHI,Chanakyapuri,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Reynold Beatty,raichur,54000,243691200,5641
26-Dec-12,18-Jan-13,DELHI,Vasant Kunj,Residential,Arun Excello,1987,Sriram P,1255,0.15,E,Parker Price,pali,15200,19799520,8684
2-Jan-13,25-Jan-13,DELHI,Saket,Residential,Manjeera,1985,Yoganand,450,0.32,B,Mekhi Gerhold,ramagundam,16700,34372608,6432
3-Jan-13,26-Jan-13,DELHI,Pithampura,Residential,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Marcelino Corwin Sr.,vizianagaram,33000,108957420,6474
22-Jan-13,14-Feb-13,HYDERABAD,KUKATPALLY,Commercial,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Giovanna Dickens Sr.,katihar,2823,677520,6000
23-Jan-13,15-Feb-13,MUMBAI,CHEMBUR,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Bud Balistreri,haridwar,14500,76469085,6849
27-Jan-13,19-Feb-13,MUMBAI,VILE PARLE,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Juwan Koss,sri ganganagar,23202,198862486,9118
2-Feb-13,25-Feb-13,MUMBAI,VASAI,Commercial,DLF,1946,T.C.Goyal,7542,0.29,E,Angelina Bogan,karawat nagar,6480,10296137,5479
12-Feb-13,7-Mar-13,MUMBAI,JUHU,Commercial,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Adrain DuBuque,nagercoil,30489,50991023,7964
17-Jul-13,9-Aug-13,MUMBAI,AIROLI,Commercial,Unitech,1972,Ramesh Chandra,1472,0.59,A,Kara Nicolas,mango,22100,88065406,6754
23-Jul-13,15-Aug-13,MUMBAI,CHEMBUR,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Bridget Kuphal,bulandshahr,15488,92521440,7965
26-Jul-13,18-Aug-13,MUMBAI,VILE PARLE,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Madaline Mann,thanjavur,22408,97558830,5805
28-Jul-13,20-Aug-13,MUMBAI,VASAI,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Dr. Alexanne Robel,mumbai,5137,25778750,6691
5-Aug-13,28-Aug-13,MUMBAI,JUHU,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Alexander Runte,delhi,33500,231602250,9218
17-Aug-13,9-Sep-13,MUMBAI,AIROLI,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Jorge Hoppe,bangalore,21000,125212500,7950
24-Aug-13,16-Sep-13,DELHI,Mayur Vihar,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Alicia Legros,hyderabad,12900,83504925,8631
9-Sep-13,2-Oct-13,DELHI,Chanakyapuri,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Jason Graham,ahmedabad,58000,367270500,8443
18-Sep-13,11-Oct-13,DELHI,Vasant Kunj,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Verlie Nader,chennai,17700,74512575,5613
19-Sep-13,12-Oct-13,DELHI,Saket,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Bessie Schamberger,kolkata,17400,82462950,6319
20-Sep-13,13-Oct-13,DELHI,Pithampura,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Ramona Kiehn,surat,33800,161504850,6371
21-Sep-13,14-Oct-13,DELHI,Mayur Vihar,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Chanel Klein,pune,12900,95995350,9922
25-Sep-13,18-Oct-13,DELHI,Chanakyapuri,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Walton Weimann,jaipur,53000,242514750,6101
29-Sep-13,22-Oct-13,DELHI,Vasant Kunj,Residential,TATA,1868,Ratan Tata,565502,0.79,E,Ashton Reichert,lucknow,16900,127181626,9526
10-Oct-13,2-Nov-13,DELHI,Saket,Residential,VGN,1942,Pratish Devadoss,3683,0.26,D,Germaine Leannon,kanpur,17000,23346440,5282
18-Mar-13,10-Apr-13,DELHI,Pithampura,Residential,Carillion ,1927,Arlo Moore,8282,0.16,C,Chance Larkin III,nagpur,33430,46513165,8696
19-Mar-13,11-Apr-13,HYDERABAD,KUKATPALLY,Commercial,Kier Group (Inc. May Gurney),1862,Salvatore Hackett,7200,0.61,B,Jaquelin Fritsch V,indore,3102,18386702,9717
20-Mar-13,12-Apr-13,HYDERABAD,JUBLIEE HILLS,Commercial,Interserve,1856,Ms. Jeanie Hettinger,9644,0.85,E,Walter Schinner,thane,11321,56871044,5910
